source_path,sha256,canonical_source,object_name,python_type,status,rows,columns,parquet_path,csv_gz_path,note
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex2_data.rda,a01bbc35b0631f5a051984a9cb7563fde7186af3f545a1be706f20acaf42896a,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex2_data.rda,sii_z_ex2_data,DataFrame,converted,23,5,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex2_data__sii_z_ex2_data.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex2_data__sii_z_ex2_data.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_data.rda,7751653bbcbbd4823df788baf482ea66403db0f23237f5048684a78f63479e2f,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_data.rda,sii_z_ex3_data,DataFrame,converted,129,6,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_data__sii_z_ex3_data.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_data__sii_z_ex3_data.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_plotdetails.rda,078582b9a2b1a11b6f57b1601005d96abecdec4b2078901a1e84b0efbb85e42e,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_plotdetails.rda,sii_z_ex3_plotdetails,DataFrame,converted,24,8,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_plotdetails__sii_z_ex3_plotdetails.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex3_plotdetails__sii_z_ex3_plotdetails.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_data.rda,921cbeee517fea4e7e63abd3dc2a2018c93f2fad86d93c6f8cdcf7e4a8d9943d,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_data.rda,sii_z_ex4_data,DataFrame,converted,27,6,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_data__sii_z_ex4_data.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_data__sii_z_ex4_data.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_levelmax.rda,94e961969eaab69b6599be94a720c0d9652c915b183ca18f4db9cd326223653d,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_levelmax.rda,sii_z_ex4_levelmax,DataFrame,converted,3,2,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_levelmax__sii_z_ex4_levelmax.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_levelmax__sii_z_ex4_levelmax.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_structure.rda,a8c6e05c8af10157181bc3c7be40742d30259ce9f47128b56f72fd11cec43bbf,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_structure.rda,sii_z_ex4_structure,DataFrame,converted,11,3,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_structure__sii_z_ex4_structure.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex4_structure__sii_z_ex4_structure.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data.rda,617d432bdd11defe345d8127cc75d0e435ff501f19ea8179ba9a443c5d31fd52,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data.rda,sii_z_ex6_data,DataFrame,converted,49,6,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data__sii_z_ex6_data.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data__sii_z_ex6_data.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data2.rda,fdf43834474285df6cc54f908ef7579c4071d0955c0627ed9c936defa08f526d,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data2.rda,sii_z_ex6_data2,DataFrame,converted,49,6,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data2__sii_z_ex6_data2.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_data2__sii_z_ex6_data2.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_edgecolors.rda,326f2c518149a8584d50e6e14ddb097abb95fdbba62f1931c317d8a888d75266,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_edgecolors.rda,sii_z_ex6_edgecolors,ndarray,converted,48,1,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_edgecolors__sii_z_ex6_edgecolors.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_edgecolors__sii_z_ex6_edgecolors.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_fillcolors.rda,d1d1db44bd801ac80dbf5928ba7108ecf8ded1f4ee9d6cb2b0cde9648cdc4beb,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_fillcolors.rda,sii_z_ex6_fillcolors,ndarray,converted,48,1,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_fillcolors__sii_z_ex6_fillcolors.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_fillcolors__sii_z_ex6_fillcolors.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_levelmax.rda,955704c21fe68f5e593f0574ad4d193c0081d13ba48353813df4c365f51173e5,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_levelmax.rda,sii_z_ex6_levelmax,DataFrame,converted,12,2,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_levelmax__sii_z_ex6_levelmax.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_levelmax__sii_z_ex6_levelmax.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_plotdetails.rda,6ada1b1610de8f4edcd957161fae23440f0252fcb3d847d3044ab707fdefbd72,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_plotdetails.rda,sii_z_ex6_plotdetails,DataFrame,converted,12,8,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_plotdetails__sii_z_ex6_plotdetails.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_plotdetails__sii_z_ex6_plotdetails.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_structure.rda,2e6786b3e868627d4f828356eef805b48fc5229884bcc9b8bffbc3717390bd66,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_structure.rda,sii_z_ex6_structure,DataFrame,converted,49,3,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_structure__sii_z_ex6_structure.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex6_structure__sii_z_ex6_structure.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_data.rda,1a42dab1723da3748de238db1ed2cff97b770dfe03cfd0b4e3f3aed0d08b0393,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_data.rda,sii_z_ex7_data,DataFrame,converted,86,6,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_data__sii_z_ex7_data.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_data__sii_z_ex7_data.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_plotdetails.rda,de1532ba7f0837892ae4c7074e2f731c32648816b069b068c4e29ac7b7e406cf,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_plotdetails.rda,sii_z_ex7_plotdetails,DataFrame,converted,22,8,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_plotdetails__sii_z_ex7_plotdetails.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ggsolvencyii/data/sii_z_ex7_plotdetails__sii_z_ex7_plotdetails.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_OpVaR/data/lossdat.rda,e680769999a43e72154856180707dd91c28c84726d20f024b501e7291ad0b917,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_OpVaR/data/lossdat.rda,lossdat,list,non_tabular,,,,,Object could not be represented losslessly as a rectangular table.
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/norwegianfire.RData,9788958b46164f30329555cce5ad772362f8d423d4c0817369aaa82f93c88b97,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/norwegianfire.RData,norwegianfire,DataFrame,converted,9181,2,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/norwegianfire__norwegianfire.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/norwegianfire__norwegianfire.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/secura.RData,7be5ee3b329c9c2923afefd6f1cea572cfe894ceb192b2f90c18fb8704dbab83,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/secura.RData,secura,DataFrame,converted,371,2,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/secura__secura.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/secura__secura.csv.gz,reader=rdata
data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/soa.RData,adb4cbce2e6aff07787a2c6364ffe7a08228c3b36689413ba9c3b24018e1d321,data/raw/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/soa.RData,soa,DataFrame,converted,75789,1,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/soa__soa.parquet,data/processed/rdata/core_archives/AAT_03_oprisk_core/03_oprisk/cran_ReIns/data/soa__soa.csv.gz,reader=rdata
data/raw/github/01_reserving/cran_actuar/data/dental.rda,7e3a5cf7a3f9700b0eb80d0040409117f5fe698a282bd39c0de141b13376a2d2,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_actuar/data/dental.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_actuar/data/gdental.rda,5967a5a66e6c29867146b5aad954ca8e32431c1163fa534a49a5ed9a8cee1a6f,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_actuar/data/gdental.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_actuar/data/hachemeister.rda,e438665b77f6739853b6a9aab5b7f887de2c29979d4d5a7fc82e448554cdef5c,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_actuar/data/hachemeister.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/ABC.RData,1fba5818695b15b6066c2d0181beeee290018d524f636d0519b9397b5cf1cfa1,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/ABC.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/auto.RData,6e4e6a801ee3c740cb89de3be6004efca824dc769e1ecf9c6703e6ae0a3c52bb,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/auto.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/AutoBI.RData,eb56654b59c412412947025e3101170fccf0eea24948ff49db465d813bb6e0b2,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/AutoBI.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/GenIns.RData,c102bfd8e12b8ee4861d55fe93521bb99936b19ebebcdaac8b1d17d7c410252f,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/GenIns.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/GenInsLong.RData,1b7b2760d97e4845855ba2ee4b9cb685681adfba3fc73505660ae1d4149783bc,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/GenInsLong.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/liab.RData,2f9f36b2c5551d5b469dd825ee87ef75ea15ee34799854ec123c88358559af39,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/liab.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/M3IR5.RData,0a8d418d69af00314e80e9e59b107e5441567fbb73609ee616b3cef36f765c32,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/M3IR5.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/MCLincurred.RData,413c139841179705c7d146272b47a3699c1f8c3f508c901f20dadc02d88125b3,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/MCLincurred.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/MCLpaid.RData,251dd61fa48c64f31ba99fe37b006d725b133bc009b9a6f07005be6c71cec1a0,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/MCLpaid.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/MedMal.RData,1ef77191556468231bab19d8a0574a069a155374d903e4f199d511c69104efdf,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/MedMal.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/Mortgage.RData,9374ff84d79e6f4e12e908baa44b8b6281acdae26ae9a2eea28b514968d04083,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/Mortgage.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/MW2008.RData,3dff24eaab0dfe614c11f2fc66a1d8dffbbd0f35b6b05a0bef9b40eda8f70fc9,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/MW2008.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/MW2014.RData,315d43fad5a5fb2b83224f08783da7ff7c96f9af214a9b7209ac6db36d9a83e1,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/MW2014.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/qincurred.RData,e25eabbc0dd116a72ce8b320abbe3e50135ac4d9d148a1c7c7d439a1374ac1f3,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/qincurred.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/qpaid.RData,073b0030e246320a7310db778a32fb1fcce7b5bf13666d9487ca305dc913dcc7,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/qpaid.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/RAA.RData,7a65bb313e74a489a56272e59063406e082d067f83df51e3142ee2f88a0f7ffd,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/RAA.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/UKMotor.RData,b00c1fb98a352819f2e5aa9de6c7af4f53cfee46f5db591c88dbca5783374a0f,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/UKMotor.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/USAAincurred.RData,64b179a7321a1d6250cca65a58927d1e3ec4d6d10778af9c3b85f9ec7cf436f9,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/USAAincurred.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_ChainLadder/data/USAApaid.RData,482937a738ba6f955fa78765e87246640ec7abf9df4389486d1de07a3b0aeea5,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_ChainLadder/data/USAApaid.RData,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/AutoBi.rda,92646d779a0de27e403450cbe47a171cdb3b7396899c1f0a4a4e4dca9b10a907,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/AutoBi.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/AutoClaims.rda,1190d98dce724e1c6c9035bbe369645cf30e1010d7fbe47e39507b45dc6c2294,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/AutoClaims.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/AutoCollision.rda,23678d6bf4b0b14219d8fcacfab85385315b59371347ddb61e81889c0fad69a0,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/AutoCollision.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/ClaimsLong.rda,8389b936093404870094cfd2f02d0753ee35ba76f44e61a787dcf494950fb0b9,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/ClaimsLong.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/dataCar.rda,830124e270ffd4a77acd70a323a977f675ead52ac492733876810d30220a0869,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/dataCar.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/dataOhlsson.rda,1d68f102a9db151f96774add0dd9c99e4a44bf2923267239d7861d533e9daa12,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/dataOhlsson.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/IndustryAuto.rda,deaff4e671866a5f2da1fd571cbd1b7c2da759b66e6543fde0a0686a267cb736,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/IndustryAuto.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/SingaporeAuto.rda,1bbab2b55b637f4a9668846e9b5f54f1ab73c3f3918f0cf2003cbd11203fc693,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/SingaporeAuto.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/Thirdparty.rda,3abb39e18120f48d9972e48b569dba4694a97edec4bb011290fc4ec7abb671c0,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/Thirdparty.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_insuranceData/data/WorkersComp.rda,ad617a8c0a357f6042dd680e41f979b46ab2c6f4d03b2990bad90422f8ae76b1,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_insuranceData/data/WorkersComp.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/comauto.rda,5a380b59f2c4c3e1e798e9335e808d1149025ad6abd7051f2735a1bc1fc19cc9,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/comauto.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/COTOR2.rda,bba1601cc1604b75293c849019c128857982661fa054374566f32eca19d1d80c,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/COTOR2.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/COTOR3.rda,3e327e95c83fbe94350838a2f1f8f5c86744d42092de76d1a43ab600ce81e211,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/COTOR3.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/COTOR4.rda,bc8906199a97f6cf21b6f1188a5c064c0ad595beec7f28a0e958527faf9beac5,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/COTOR4.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/COTOR5.rda,3b904a1af77922efed477d418fa0a7f1281373ee16f588f17ae911aaaf2a9d95,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/COTOR5.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/Hurricane.rda,d2fbb49dc990d5120205f16425a29aa499575ea473254c4932754715df0b6ebe,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/Hurricane.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/medmal.rda,72105c9745b29b0178418cc524b960193a2fd3915fbaa34a9ab7fc428a6882c6,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/medmal.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/MultiTri.rda,d7258e0a0aa00fdc0805aac598c97ef8e72854665957cf69638615a68923b1c6,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/MultiTri.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/NJM_WC.rda,5b89264d2938310deeace173d22a7eb7384202babddf56f5acb3a97473f2cb10,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/NJM_WC.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/othliab.rda,86a7fabf14e08d70a8eb766ed648d0b3d0ff8592ab2793f52ea9665149daf74a,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/othliab.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/PPA.rda,e57b7bbcf7ba2b64b8245200a5accd9601fd26c9b9dab760aa1d3fef8caff5a9,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/PPA.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/ppauto.rda,1a5ce233d0f587ae35bb596e31dfdb5f183b8705885f7b07dd06f74aa38eee45,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/ppauto.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/prodliab.rda,05abea570fbb963582ace5c6a78511c8758d9d2dd0bf4e29e02b38fac3e43709,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/prodliab.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/RegionExperience.rda,13aae25128303d4fdc13f2f019b82e0330f9340dde341ab73ef54782718d5d14,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/RegionExperience.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/StateExperience.rda,5645c5015cbae4bd716a09c4d078d3c9fdc7b4cd1073ab2241a7e412d3a0c126,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/StateExperience.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_raw/data/wkcomp.rda,2c21cb6d8e67f984d2662da6b2055acad91da54e48e21ce93bb0a003ec0489f6,data/raw/core_archives/AAT_01_reserving_core/01_reserving/cran_raw/data/wkcomp.rda,,,duplicate,,,,,Byte-identical source; canonical copy converted once.
data/raw/github/01_reserving/cran_SPLICE/data/test_incurred_dataset_inflated.rda,84ccb227149d67eab3f69c5dd80bb905c685c3ad3c771597522503c6d383a9fa,data/raw/github/01_reserving/cran_SPLICE/data/test_incurred_dataset_inflated.rda,test_incurred_dataset_inflated,DataFrame,converted,31250,9,data/processed/rdata/github/01_reserving/cran_SPLICE/data/test_incurred_dataset_inflated__test_incurred_dataset_inflated.parquet,data/processed/rdata/github/01_reserving/cran_SPLICE/data/test_incurred_dataset_inflated__test_incurred_dataset_inflated.csv.gz,reader=rdata
